"lang" 
{ 
"Language" "English" 
"asw_office_db2" "Data logs shows a number of SynTek Security personnel attempted to fight back the infestation.  We can assume at this point that they were unsuccessful."
"asw_labs_db1" "IAF Intelligence will be analyzing the data you have recovered, Commander.  It looks like multiple violations of Interstellar Law were taking place at this research facility, leading directly to the instability and infestation.  We will be making a full report to the Interstellar Alliance."
"asw_labs_db2" "We're still showing a sizeable Swarm presence within the colony.  Proceed immediately to your next mission location, Commander.  We have bugs to exterminate."
"asw_sewers_db1" "With the sewer access tunnel sealed, the Swarm have only one way to the surface.  It's time to take the fight to them and cause some serious damage."
"asw_mine_db1" "Excellent work, Commander.  The thermonuclear device detonated by your squad has destroyed the bulk of the Swarm forces beneath the surface.  We estimate in excess of 200 eggs and countless Swarm drones have been wiped out by the detonation."
"asw_mine_db2" "Clean up fleet is arriving in orbit as we speak and will begin an atmospheric decontamination sweep at 0500.  We expect to see Dropship Bloodhound and your squad back here by 0430.  Flamethrower crews are standing by for manual cleansing of any remaining Swarm forces and infestation."
"asw_mine_db3" "Enjoy the cryo-sleep while you can, Commander."
"asw_ob_landing_1t" "Access the inner perimeter"
"asw_ob_landing_1" "Dropship Bloodhound will dock at the outer Landing Bay.  Your squad must perform a sweep of the immediate area and gain access to the inner perimeter."
"asw_ob_landing_1b" "We expect the doors in this section to be locked, so a Technical Engineer will be mission critical to bypass the security locks."
"asw_ob_landing_2t" "Download the flight data"
"asw_ob_landing_2" "IAF Command needs flight data on all vessels that departed from Vereon XII within the last 90 days.  Our readings show there's an unused escape pod in Landing Bay 7 that is still linked into the colony's traffic control systems."
"asw_ob_landing_2b" "Have a Technical Engineer break into the system and download all flight data."
"asw_ob_landing_3t" "Get to the Landing Bay exit"
"asw_ob_landing_3" "After downloading the flight data, access the lower level using the cargo elevator to the north.  Proceed to the colony to perform search and rescue."
"asw_ob_landing2_2t" "Activate the cargo elevator and descend"
"asw_ob_landing2_2" "Our plans of the facility show a large cargo elevator located to the north of your entry point.  Use the elevator to descend to the lower level and then proceed to the depot exit."
"asw_ob_landing2_1t" "Access the facility exterior"
"asw_ob_landing2_1" "Once your squad has completed the descent, proceed to the facility exit and move your squad outside."
"asw_cargo_db1" "Okay squad, check your gear and make preparations for a short surface sweep.  Atmospheric reports show sub-zero temperatures."
"asw_cargo_db2" ""
"asw_ob_outside_1t" "Gain access to the pipeline"
"asw_ob_outside_1" "Scans indicate heavy Swarm activity near the pipelines.  Locate compromised pipeline."
"asw_ob_outside_2t" "Destroy the infested pipeline"
"asw_ob_outside_2" "The Pipeline is being used by the swarm to access the colony. This presents a perfect containment opportunity.  Use the construction explosives present to destroy the pipeline."
"asw_ob_outside_3t" "Get to the Colony Reactor entrance"
"asw_ob_outside_3" "Once all other objectives are complete, head to the Colony Reactor entrance.  The entrance is located due North, across the drawbridge."
"asw_ob_plant_2t" "Bring the reactor online"
"asw_ob_plant_2" "Gain access to the Reactor Control Room and bring the power back online."
"asw_ob_plant_3t" "Reach the north exit"
"asw_ob_plant_3" "Once power is restored, perform a sweep through the facility to the North exit, eliminating any hostiles encountered."
"asw_ob_office_3t" "Destroy the Swarm eggs"
"asw_ob_office_3" "You must find and destroy all the swarm eggs in the residential complex.  This is the first step of Swarm containment."
"asw_ob_office_3b" "Early scans indicate the Swarm eggs are concentrated around warm-air heat sources, so your squad must do a thorough check of the residential ventilation systems."
"asw_ob_office_4t" "Burn the biomass"
"asw_ob_office_4" "Orbital scans show a build-up of Swarm biological material within the Residential complex.  This is an early sign of hive construction."
"asw_ob_office_4b" "All large Swarm biological mass must be destroyed through use of intense heat."
"asw_ob_office_4c" "This objective requires at least one flamer weapon to complete.  IAF Command recommends additional flamer units be taken to facilitate the thorough sterilization of the complex."
"asw_ob_office_5t" "Escape using the elevators"
"asw_ob_office_5" "Once all objectives are complete, head north to the elevator to exit the area."
"asw_ob_sewer_2t" "Destroy the Swarm eggs"
"asw_ob_sewer_2" "The moisture in this area has made it an ideal breeding ground for Swarm Parasites.  Destroy all Swarm Eggs located within the Sewer Junction."
"asw_ob_sewer_3t" "Seal the access tunnel"
"asw_ob_sewer_3" "Orbital scans show the Swarm are using an old maintenance tunnel to move underground between two areas of the colony complex."
"asw_ob_sewer_3b" "Your squad must locate the tunnel entrance and seal it.  This will limit Swarm movement and make it easier for clean-up crews to cleanse the colony of infestation."
"asw_ob_sewer_4t" "Find an exit and escape"
"asw_ob_sewer_4" "Scans reveal a breach in the water processing facility near the northwest wall.  Once your objectives are complete, move your squad through the breach to regain access to the surface."
"asw_ob_mine_2t" "Activate the cable railway"
"asw_ob_mine_2" "Locate the power substation for the cable railway and reactivate it.  This will start the warhead on a path towards the breeding chamber."
"asw_ob_mine_3t" "Clear the warhead's path"
"asw-ob-mine_3"  "Maintain a clear path of travel for the warhead."
"asw_ob_mine_4t" "Detonate the warhead"
"asw_ob_mine_4" "Once the warhead is in position, activate the detonation sequence and blast those bugs to hell."
"asw_ob_mine_5t" "Escape via Bloodhound"
"asw_ob_mine_5" "After completing all other objectives, move your squad southeast to the loading dock for immediate extraction."

"asw_galactic_map_core_systems" "CORE SYSTEMS"
"asw_galactic_map_syntek_megacorporation" "SYNTEK MEGACORPORATION"
"asw_galactic_map_trust_media_hub" "TRUST MEDIA HUB"
"asw_galactic_map_humanist_protectorate" "THE HUMANIST PROTECTORATE"
"asw_galactic_map_iaf_academy" "IAF Academy"
"asw_galactic_map_paradise_supplies" "PARADISE SUPPLIES"
"asw_galactic_map_enigma_research_group" "ENIGMA RESEARCH GROUP"
"asw_galactic_map_united_industries" "UNITED INDUSTRIES"
"asw_galactic_map_chosen" "THE CHOSEN"
"asw_galactic_map_frontier_pharmaceuticals" "FRONTIER PHARMACEUTICALS"
"asw_galactic_map_penitentiary_cluster" "THE PENITENTIARY CLUSTER"
"asw_galactic_map_void" "THE VOID"
"asw_galactic_map_infested_systems" "INFESTED SYSTEMS"
"asw_galactic_map_hatal_9" "Hatal 9"
"asw_galactic_map_anhaven_ruins" "The Anhaven Ruins"
"asw_galactic_map_jacobs_rest" "Jacob's Rest"

"asw_campaign_initializing" "Initializing..."
"asw_campaign_generating_map" "Generating map..."
"asw_campaign_retries_label" "Retries: %s1"

"ASW_Ammo_Bag_Title" "Ammo Bag"
"asw_drop_r_ammo" "Drop Rifle Ammo"
"asw_drop_ag_ammo" "Drop Autogun Ammo"
"asw_drop_sg_ammo" "Drop Shotgun Ammo"
"asw_drop_v_ammo" "Drop Vindicator Ammo"
"asw_drop_fl_ammo" "Drop Flamer Ammo"
"asw_drop_rg_ammo" "Drop Railgun Ammo"
"asw_drop_pdw_ammo" "Drop PDW Ammo"
"asw_drop_pi_ammo" "Drop Pistol Ammo"
"asw_mouse_wheel_up" "Mouse Wheel Up"
"asw_mouse_wheel_down" "Mouse Wheel Down"
"asw_mouse1" "Left Mouse"
"asw_mouse2" "Right Mouse"
"asw_mouse3" "Middle Mouse"
"asw_360_a" "A"
"asw_360_b" "B"
"asw_360_x" "X"
"asw_360_y" "Y"
"asw_360_left_bumper" "Left Bumper"
"asw_360_right_bumper" "Right Bumper"
"asw_360_back" "Back"
"asw_360_start" "Start"
"asw_360_left_stick_in" "Left stick in"
"asw_360_right_stick_in" "Right stick in"
"asw_360_dpad_up" "D-Pad up"
"asw_360_dpad_right" "D-Pad right"
"asw_360_dpad_down" "D-Pad down"
"asw_360_dpad_left" "D-Pad left"
"asw_360_right_trigger" "Right trigger"
"asw_360_left_trigger" "Left trigger"
"asw_360_left_stick_right" "Left stick right"
"asw_360_left_stick_left" "Left stick left"
"asw_360_left_stick_down" "Left stick down"
"asw_360_left_stick_up" "Left stick up"
"asw_360_right_stick_right" "Right stick right"
"asw_360_right_stick_left" "Right stick left"
"asw_360_right_stick_down" "Right stick down"
"asw_360_right_stick_up" "Right stick up"
"asw_server_options" "Server Options"
"asw_max_players" "Max Players"
"asw_server_password" "Server Password"
"asw_host_name" "Server Name"
"asw_lan_server" "LAN Server"
"asw_select_difficulty" "Difficulty Level"
"asw_difficulty_chooser_easy" "Easy"
"asw_difficulty_chooser_normal" "Normal"
"asw_difficulty_chooser_hard" "Hard"
"asw_difficulty_chooser_insane" "Insane"
"asw_difficulty_chooser_easyd" "If you are new to games, then Easy is the setting for you.  The Swarm run more slowly and are easier to kill.  You'll have a fighting chance."
"asw_difficulty_chooser_normald" "If you’re new to Alien Swarm, then Normal is a good place to hone your skills.  The Swarm will give you a good fight."
"asw_difficulty_chooser_hardd" "If you’ve played Alien Swarm before, then start here.  The Swarm move faster and are harder to kill. Squad tactics are critical to your survival. You’ll also earn more XP."
"asw_difficulty_chooser_insaned" "If your squad has finished the campaign on Hard, try Insane for a real challenge!  The Swarm move at lightning speeds, do much more damage, and are harder than ever to kill. Prepare for even more swarms of aliens!"
"asw_terminal_access" ":: Terminal Access ::"
"asw_syntek_pda" ":: SynTek PDA ::"
// swarmopedia
"asw_so_topics" "Database files:"
"asw_so_corps" "Corporations"
"asw_so_factions" "Factions"
"asw_so_marines" "Marines"
"asw_so_weapons" "Weapons"
"asw_so_equip" "Equipment"
"asw_so_locations" "Locations of interest"
"asw_so_enviro" "Environmental"
"asw_so_swarm" "The Swarm"
// corps
"asw_so_centralcredit" "Central Credit Exchange"
"asw_so_syntek" "SynTek Megacorporation"
"asw_so_dominic" "Dominic Labs Inc."
"asw_so_enigma" "Enigma Research Group"
"asw_so_frontier" "Frontier Pharmaceuticals"
"asw_so_nanoproc" "Nanoproc Ltd."
"asw_so_paradise" "Paradise Supplies"
"asw_so_phinvest" "PH Investment Group Inc."
"asw_so_premier" "Premier Propulsion Research"
"asw_so_solar" "Solar Holding Company"
"asw_so_stellar" "Stellar Imaging Inc."
"asw_so_teltech" "Tel-tech Corporation"
"asw_so_trust" "Trust Media"
"asw_so_united" "United Industries"
"asw_so_zerog" "Zero-G Manufacturing"
// factions
"asw_so_ia" "Interstellar Alliance"
"asw_so_iaf" "Interstellar Armed Forces"
"asw_so_iafcommand" "IAF Command"
"asw_so_iafint" "IAF Intelligence"
"asw_so_iafmarines" "IAF Marines"
"asw_so_iaffleet" "IAF Fleet"
"asw_so_pdf" "Planetary Defense Force"
"asw_so_humanist" "The Humanist Protectorate"
"asw_so_chosen" "The Chosen"
"asw_so_tradel" "Trade Leagues"
// weapons
"asw_so_rifle" "Assault Rifle"
"asw_so_prifle" "Prototype Rifle"
"asw_so_autogun" "Autogun"
"asw_so_shotgun" "Shotgun"
"asw_so_vindicator" "Vindicator"
"asw_so_flamer" "Flamethrower"
"asw_so_pdw" "PDWs"
"asw_so_pistol" "Pistol"
"asw_so_sentry" "Sentry Gun"
"asw_so_Mines" "Incendiary Mines"
// equip
"asw_so_medsatchel" "Medical Satchel"
"asw_so_ammobag" "Ammo Bag"
"asw_so_medkit" "Medkit"
"asw_so_stims" "Adrenaline"
"asw_so_flashlight" "Flashlight"
"asw_so_flares" "Flares"
"asw_so_welder" "Hand Welder"
"asw_so_fireext" "Fire Extinguisher"
"asw_so_mining" "Mining Laser"
"asw_so_chainsaw" "Chainsaw"
// locations
"asw_so_core" "Core Systems"
"asw_so_iafacademy" "IAF Academy"
"asw_so_trusthub" "Trust Media Hub"
"asw_so_penitent" "Penitentiary Cluster"
"asw_so_hatal9" "Hatal 9"
"asw_so_anhaven" "Anhaven Ruins"
"asw_so_vereon" "Vereon XII"
"asw_so_void" "The Void"
"asw_so_infested" "Infested Systems"
"asw_so_cetii" "Cetii Epsilon"
"asw_so_talaris9" "Talaris 9"
// enviro
"asw_so_doors" "Doors"
"asw_so_fuel" "Fuel Canisters"
"asw_so_console" "Computer Terminal"
"asw_so_panel" "Button Panel"
// swarm
"asw_so_swarm" "The Swarm"
"asw_so_drone" "Drone"
"asw_so_parasite" "Parasite"
"asw_so_shieldbug" "Shieldbug"
"asw_so_buzzer" "Buzzer"
"asw_so_grub" "Grub"
"asw_so_harvester" "Harvester"
"asw_so_queen" "Queen"
"asw_so_biomass" "Biomass"
"asw_bouncing_kills" "%s1 killed %s2 aliens with bounced shots."

"asw_pick_stim_music" "Select Adrenaline Music"
"asw_stim_music_types" "Audio Files (*.mp3|*.wav)"
"asw_music_import_dialog" "Select Combat Music"
"asw_music_types" "Audio Files (*.mp3)"
"asw_ingame_map" "In-game map"

// Attribute affixes
"damagedone_2"		"High Velocity"
"damagedoors_2"		"Intrusion"
"damageflyers_2"	"High Altitude"
"clipsize_2"		"High Capacity"
"firerate_2"		"Rapid Firing"
"healonhit_1"		"Vampiric"
"piercing_1"        "Piercing"
"stopping_1"        "Heavy"
"ignite_1"          "Incendiary"
"electro_1"         "Charged"
"reloadtime_2"      "Prepared"
"extraammo_2"       "High Capacity"
"healbonus_1"       "Restorative"
"xenowoundbonus_1"  "Xenowound"
"firewall_1"        "Nitro"
"duration_1"        "Persistent"

// Attribute descriptions
"Attrib_ClipSize_Positive"			"+%s1% Clip size"
"Attrib_ClipSize_Negative"			"%s1% Clip size"
"Attrib_DamageDone_Positive"		"+%s1% Damage done"
"Attrib_DamageDone_Negative"		"%s1% Damage done"
"Attrib_DamageDoors_Positive"		"+%s1% Damage done to Doors"
"Attrib_DamageFlyers_Positive"		"+%s1% Damage done to flying targets"
"Attrib_FireRate_Positive"			"+%s1% Faster firing speed"
"Attrib_FireRate_Negative"			"%s1% Slower firing speed"
"Attrib_HealOnHit_Positive"			"+%s1 Health on hit"
"Attrib_HealOnHit_Negative"			"%s1 Health on hit"
"Attrib_Piercing_Positive"          "+%s1% Piercing chance"
"Attrib_Stopping_Positive"          "+%s1% Stopping Power"
"Attrib_Ignite_Positive"            "+%s1% chance to ignite target"
"Attrib_Electro_Positive"            "+%s1% chance to stun target"
"Attrib_ReloadTime_Positive"        "+%s1% Faster reload time"
"Attrib_ExtraAmmo"                  "+%s1 Ammo"
"Attrib_HealBonus_Positive"         "+%s1% Heal amount"
"Attrib_XenowoundBonus_Positive"    "+%s1% Infestation cure bonus"
"Attrib_FirewallLength"             "+%s1 Firewall Length"
"Attrib_Duration_Positive"          "+%s1% Duration"

// item qualities
"item_common"       "COMMON"
"item_rare"         "RARE"
"item_unique"       "UNIQUE"

// holdout
"asw_holdout_hud_wave"			"Wave: %s1"
"asw_holdout_hud_score"			"Score: %s1"
"asw_holdout_wave_complete"		"Wave %s1 Complete!"
"asw_holdout_wave_announce"		"- WAVE %s1 -"
"asw_holdout_get_ready"			"GET READY"
"asw_holdout_resupply_title"	"RESUPPLY"
"asw_holdout_resupply_countdown"	"Resupply end:"
"asw_holdout_resupply_ok"			"OK"
"asw_holdout_complete"				"A WINNER IS YOU!"

// new briefing
"nb_mission_prep" "MISSION PREP"
"nb_ready" "READY"
"nb_start_mission" "START MISSION"
"nb_leader" "Lobby Leader:  %s1"
"nb_commander_level" "Level: %s1"
"nb_select_marine" "Select Marine"
"nb_spend_skill_points" "Spend Skill Points"
"nb_bio" "Bio:"
"nb_accept" "ACCEPT"
"nb_back" "BACK"
"nb_okay" "OKAY"
"nb_done" "DONE"
"nb_no" "NO"
"nb_yes" "YES"
"nb_select_weapon_one" "Select Weapon One"
"nb_select_weapon_two" "Select Weapon Two"
"nb_select_offhand" "Select Offhand Item"
"nb_weapon_description" "Description:"
"new_weapon" "New!"
"nb_objectives" "Objectives"
"nb_objective_details" "Details"
"nb_overview_map" "Surface Map"
"nb_mission_title" "Mission:"
"nb_mission_options" "MISSION OPTIONS"
"nb_difficulty_title" "Difficulty"
"nb_mission_brief" "Mission Brief"
"nb_mission_details" "Mission Details: %s1"
"nb_mission_style" "Mission Style:"
"nb_mission_details_button" "MISSION DETAILS"
"nb_friends" "INVITE FRIENDS"
"nb_skill_title" "Skill Details:"
"nb_select_mission" "Select Mission"
"nb_select_starting_mission" "Select Starting Mission"
"nb_select_campaign" "Select Campaign"
"nb_launch_mission" "CONTINUE"
"nb_commanders" "COMMANDERS"
"nb_next_mission" "NEXT MISSION:"
"nb_campaign_title" "CAMPAIGN: %s1"
"nb_weapon_unlocked" "New Weapon Unlocked"
"nb_skill_points" "Skill Points"
"nb_skill_points_fixed" "Fixed"
"nb_skill_points_custom" "Custom"
"nb_spare_skill_points" "Skill points to spend:"
"nb_promotion_title" "IAF Promotion"
"nb_promotion_description" "The Interstellar Armed Forces has offered you a promotion for your courageous and unwavering resolve in the fight against the Swarm."
"nb_promotion_warning" "WARNING: THIS WILL RESET YOU TO LEVEL 1 AND RE-LOCK ALL EARNED EQUIPMENT"
"nb_promote" "PROMOTE"
"nb_cancel" "CANCEL"
"asw_player_promoted_1" "%s1 has received the Titanium Star."
"asw_player_promoted_2" "%s1 has received the Carbide Star."
"asw_player_promoted_3" "%s1 has received the Gallium Cross."
"asw_player_promoted_4" "%s1 has received the Platinum Star."
"asw_player_promoted_5" "%s1 has received the Osmium Star."
"asw_player_promoted_6" "%s1 has received the Iridium Medallion."
"nb_promotion_medal_1" "Titanium Star"
"nb_promotion_medal_2" "Carbide Star"
"nb_promotion_medal_3" "Gallium Cross"
"nb_promotion_medal_4" "Platinum Star"
"nb_promotion_medal_5" "Osmium Star"
"nb_promotion_medal_6" "Iridium Medallion"
"nb_first_promotion" "FIRST PROMOTION"
"nb_second_promotion" "SECOND PROMOTION"
"nb_third_promotion" "THIRD PROMOTION"
"nb_fourth_promotion" "FOURTH PROMOTION"
"nb_fifth_promotion" "FIFTH PROMOTION"
"nb_sixth_promotion" "SIXTH PROMOTION"
"marine_class_officer" "Officer"
"marine_class_sw" "Special Weapons"
"marine_class_sw_short" "Sp. Weapons"
"marine_class_medic" "Medic"
"marine_class_tech" "Tech"

"marine_class_officer_label" "Officers:"
"marine_class_sw_label" "Weapon Specialists:"
"marine_class_medic_label" "Medics:"
"marine_class_tech_label" "Technical Engineers:"

// achievements
"ASW_KILL_WITHOUT_FRIENDLY_FIRE_NAME"			"Clear Firing"
"ASW_NO_FRIENDLY_FIRE_NAME"						"Short Controlled Bursts"
"ASW_SHIELDBUG_NAME"							"Shield Down"
"ASW_GRENADE_MULTI_KILL_NAME"					"Blast Radius"
"ASW_ACCURACY_NAME"								"Sharpshooter"
"ASW_NO_DAMAGE_TAKEN_NAME"						"Perfect"
"ASW_EGGS_BEFORE_HATCH_NAME"					"Scrambled Eggs"
"ASW_GRUB_KILLS_NAME"							"Bug Stomper"
"ASW_MELEE_PARASITE_NAME"						"Parasite Puncher"
"ASW_MELEE_KILLS_NAME"							"Close Encounters"
"ASW_BARREL_KILLS_NAME"							"Smoking Barrels"
"ASW_INFESTATION_CURING_NAME"					"Infestation Savior"
"ASW_FAST_WIRE_HACKS_NAME"						"Circuit Breaker"
"ASW_FAST_COMPUTER_HACKS_NAME"					"Security Expert"
"ASW_GROUP_HEAL_NAME"							"Group Heal"
"ASW_GROUP_DAMAGE_AMP_NAME"						"Damage Amped"
"ASW_FAST_RELOADS_IN_A_ROW_NAME"				"Gunslinger"
"ASW_FAST_RELOAD_NAME"							"Quick Load"
"ASW_ALL_HEALING_NAME"							"Peace Medic"
"ASW_PROTECT_TECH_NAME"							"Protect the Tech"
"ASW_TECH_SURVIVES_NAME"						"Technician Secured"
"ASW_STUN_GRENADE_NAME"							"Electro-Stunned"
"ASW_WELD_DOOR_NAME"							"Seal of Quality" 
"ASW_DODGE_RANGER_SHOT_NAME"					"Under the Gun"
"ASW_BOOMER_KILL_EARLY_NAME"					"Quick and Dead"
"ASW_FREEZE_GRENADE_NAME"						"Stay Frosty"
"ASW_AMMO_RESUPPLY_NAME"						"Ammo Technician"
"ASW_SENTRY_GUN_KILLS_NAME"						"Static Defender"
"ASW_RIFLE_KILLS_NAME"							"Assault Specialist"
"ASW_PRIFLE_KILLS_NAME"							"Prototype Professional"
"ASW_AUTOGUN_KILLS_NAME"						"Autogun Expert"
"ASW_SHOTGUN_KILLS_NAME"						"Shotgun Specialist"
"ASW_VINDICATOR_KILLS_NAME"						"Vindicator Veteran"
"ASW_PISTOL_KILLS_NAME"							"Pistols Expert"
"ASW_PDW_KILLS_NAME"							"Small Arms Specialist"
"ASW_TESLA_GUN_KILLS_NAME"						"High Voltage Expert"
"ASW_RAILGUN_KILLS_NAME"						"Railgun Specialist"
"ASW_FLAMER_KILLS_NAME"							"Pyrotechnician"
"ASW_CHAINSAW_KILLS_NAME"						"Slaughter Soldier"
"ASW_MINIGUN_KILLS_NAME"						"Minigun Master"
"ASW_SNIPER_RIFLE_KILLS_NAME"					"Professional Marksman"
"ASW_GRENADE_LAUNCHER_KILLS_NAME"				"Grenadier Expert"
"ASW_HORNET_KILLS_NAME"							"Hornet Barrage Expert"
"ASW_LASER_MINE_KILLS_NAME"						"Tactical Explosives Expert"
"ASW_MINE_KILLS_NAME"							"Firewall Specialist"
"ASW_UNLOCK_ALL_WEAPONS_NAME"					"Armory Access"
"ASW_EASY_CAMPAIGN_NAME"						"Easy Campaign"
"ASW_NORMAL_CAMPAIGN_NAME"						"Normal Campaign"
"ASW_HARD_CAMPAIGN_NAME"						"Hard Campaign"
"ASW_INSANE_CAMPAIGN_NAME"						"Insane Campaign"
"ASW_IMBA_CAMPAIGN_NAME"						"Brutal Campaign"
"ASW_HARDCORE_NAME"								"Hardcore"
"ASW_KILL_GRIND_1_NAME"							"On the Ready Line"
"ASW_KILL_GRIND_2_NAME"							"Another Bughunt"
"ASW_KILL_GRIND_3_NAME"							"Kill Them All"
"ASW_KILL_GRIND_4_NAME"							"Nuke From Orbit"
"ASW_SPEEDRUN_LANDING_BAY_NAME"					"Landing Bay Speed Run"
"ASW_SPEEDRUN_DESCENT_NAME"						"Cargo Elevator Speed Run"
"ASW_SPEEDRUN_DEIMA_NAME"						"Deima Surface Bridge Speed Run"
"ASW_SPEEDRUN_RYDBERG_NAME"						"Rydberg Reactor Speed Run"
"ASW_SPEEDRUN_RESIDENTIAL_NAME"					"SynTek Residential Speed Run"
"ASW_SPEEDRUN_SEWER_NAME"						"Sewer Junction Speed Run"
"ASW_SPEEDRUN_TIMOR_NAME"						"Timor Station Speed Run"
"ASW_CAMPAIGN_NO_DEATHS_NAME"					"Outstanding Execution"
"ASW_MISSION_NO_DEATHS_NAME"					"Zero Mortality"
"ASW_PARA_HAT_NAME"								"Hat Trick"

"ASW_KILL_WITHOUT_FRIENDLY_FIRE_DESC" "Kill 25 drones without friendly fire.  Four marines must be present in the mission."
"ASW_NO_FRIENDLY_FIRE_DESC" "Complete a mission with no friendly fire incidents.  Four marines must be present in the mission."
"ASW_SHIELDBUG_DESC" "Deliver the finishing blow to a Swarm Shieldbug."
"ASW_GRENADE_MULTI_KILL_DESC" "Kill 6 Swarm with a single Grenade."
"ASW_ACCURACY_DESC" "Complete a mission with better than 90% accuracy."
"ASW_NO_DAMAGE_TAKEN_DESC" "Complete a mission on Normal difficulty or harder without receiving any damage."
"ASW_EGGS_BEFORE_HATCH_DESC" "Destroy all Swarm Eggs in a mission without allowing any to hatch."
"ASW_GRUB_KILLS_DESC" "Kill 100 Swarm Grubs."
"ASW_MELEE_PARASITE_DESC" "Kill a Swarm Parasite with a melee attack."
"ASW_MELEE_KILLS_DESC" "Kill 20 Swarm with melee attacks in a single mission."
"ASW_BARREL_KILLS_DESC" "Kill 5 Swarm with explosive barrels in a single mission."
"ASW_INFESTATION_CURING_DESC" "Cure an Infested marine."
"ASW_FAST_WIRE_HACKS_DESC" "Complete 10 wire hacks without access being logged."
"ASW_FAST_COMPUTER_HACKS_DESC" "Complete 10 computer hacks without access being logged."
"ASW_GROUP_HEAL_DESC" "Heal all 4 marines with a single Heal Beacon."
"ASW_GROUP_DAMAGE_AMP_DESC" "Kill 15 Swarm with all four marines under the effects of a Damage Amp in a single mission."
"ASW_FAST_RELOADS_IN_A_ROW_DESC" "Successfully perform 5 fast reloads in a row."
"ASW_FAST_RELOAD_DESC" "Successfully perform a fast reload."
"ASW_ALL_HEALING_DESC" "Heal 300 points of damage in a single mission without dealing any non-melee damage to the Swarm."
"ASW_PROTECT_TECH_DESC" "Guard the squad's tech so that he takes no damage during the hack."
"ASW_TECH_SURVIVES_DESC" "Finish a mission without the tech getting killed."
"ASW_STUN_GRENADE_DESC" "Stun 6 Swarm with a single Stun Grenade."
"ASW_WELD_DOOR_DESC" "Seal a door with the welder."
"ASW_DODGE_RANGER_SHOT_DESC" "Roll under a Swarm Ranger projectile."
"ASW_BOOMER_KILL_EARLY_DESC" "Kill a Swarm Boomer before it inflates."
"ASW_FREEZE_GRENADE_DESC" "Freeze 6 Swarm with a single Freeze Grenade."
"ASW_AMMO_RESUPPLY_DESC" "Deploy 10 ammo stashes that are used by other marines."
"ASW_SENTRY_GUN_KILLS_DESC" "Kill 500 Swarm with deployable Sentry Guns."
"ASW_RIFLE_KILLS_DESC" "Kill 250 Swarm with the Assault Rifle."
"ASW_PRIFLE_KILLS_DESC" "Kill 250 Swarm with the Prototype Rifle."
"ASW_AUTOGUN_KILLS_DESC" "Kill 250 Swarm with the Autogun."
"ASW_SHOTGUN_KILLS_DESC" "Kill 250 Swarm with the Shotgun."
"ASW_VINDICATOR_KILLS_DESC" "Kill 250 Swarm with the Vindicator."
"ASW_PISTOL_KILLS_DESC" "Kill 250 Swarm with the Pistols."
"ASW_PDW_KILLS_DESC" "Kill 250 Swarm with the PDWs."
"ASW_TESLA_GUN_KILLS_DESC" "Kill 250 Swarm with the Tesla Cannon."
"ASW_RAILGUN_KILLS_DESC" "Kill 250 Swarm with the Rail Gun."
"ASW_FLAMER_KILLS_DESC" "Kill 250 Swarm with the Flamer."
"ASW_CHAINSAW_KILLS_DESC" "Kill 250 Swarm with the Chainsaw."
"ASW_MINIGUN_KILLS_DESC" "Kill 250 Swarm with the Minigun."
"ASW_SNIPER_RIFLE_KILLS_DESC" "Kill 250 Swarm with the Marksman Rifle."
"ASW_GRENADE_LAUNCHER_KILLS_DESC" "Kill 250 Swarm with the Grenade Launcher."
"ASW_HORNET_KILLS_DESC" "Kill 100 Swarm with Hornet Barrage attacks."
"ASW_LASER_MINE_KILLS_DESC" "Kill 100 Swarm with Laser Mines."
"ASW_MINE_KILLS_DESC" "Kill 100 Swarm with Incendiary Mines."
"ASW_UNLOCK_ALL_WEAPONS_DESC" "Unlock all the available weapons."
"ASW_EASY_CAMPAIGN_DESC" "Complete the Jacob's Rest campaign on Easy difficulty or harder."
"ASW_NORMAL_CAMPAIGN_DESC" "Complete the Jacob's Rest campaign on Normal difficulty or harder."
"ASW_HARD_CAMPAIGN_DESC" "Complete the Jacob's Rest campaign on Hard difficulty or harder."
"ASW_INSANE_CAMPAIGN_DESC" "Complete the Jacob's Rest campaign on Insane difficulty."
"ASW_IMBA_CAMPAIGN_DESC" "Complete the Jacob's Rest campaign on Brutal difficulty."
"ASW_HARDCORE_DESC" "Complete a mission on Brutal difficulty with Onslaught and Hardcore Friendly Fire enabled."
"ASW_KILL_GRIND_1_DESC" "Kill 1,000 Swarm."
"ASW_KILL_GRIND_2_DESC" "Kill 5,000 Swarm."
"ASW_KILL_GRIND_3_DESC" "Kill 25,000 Swarm."
"ASW_KILL_GRIND_4_DESC" "Kill 100,000 Swarm."
"ASW_SPEEDRUN_LANDING_BAY_DESC" "Complete Landing Bay within 1:25 on Normal difficulty or harder without any marines dying."
"ASW_SPEEDRUN_DESCENT_DESC" "Complete Cargo Elevator within 2:50 on Normal difficulty or harder without any marines dying."
"ASW_SPEEDRUN_DEIMA_DESC" "Complete Deima Surface Bridge within 2:30 on Normal difficulty or harder without any marines dying."
"ASW_SPEEDRUN_RYDBERG_DESC" "Complete Rydberg Reactor within 3:10 on Normal difficulty or harder without any marines dying."
"ASW_SPEEDRUN_RESIDENTIAL_DESC" "Complete SynTek Residential within 2:30 on Normal difficulty or harder without any marines dying."
"ASW_SPEEDRUN_SEWER_DESC" "Complete Sewer Junction within 1:30 on Normal difficulty or harder without any marines dying."
